Prompt,Label
{'What is the total number of helpful votes received by each product and the total price of each order item for the product? [SEP] products'},1
"{""Get the customer ID, first name, and last name of customers who have initiated a refund and the refund status is 'pending'. [SEP] refunds_returns""}",1
"{""Get the customer ID, first name, and last name of customers who have initiated a refund and the refund status is 'pending'. [SEP] transactions_and_payments""}",0
"{""Get the customer ID, first name, and last name of customers who have initiated a refund and the refund status is 'pending'. [SEP] customers_loyalty_program""}",0
"{""Get the customer ID, first name, and last name of customers who have initiated a refund and the refund status is 'pending'. [SEP] customerInfo""}",1
"{""Get the list of customers who have earned the most loyalty points in the last year, along with their total spending, average order value, and the number of orders they have placed, considering only customers who have made at least 5 purchases and have a loyalty tier level of 'Gold' or higher. [SEP] customers_loyalty_program""}",1
"{""Get the list of customers who have earned the most loyalty points in the last year, along with their total spending, average order value, and the number of orders they have placed, considering only customers who have made at least 5 purchases and have a loyalty tier level of 'Gold' or higher. [SEP] orders""}",1
"{""Get the list of customers who have earned the most loyalty points in the last year, along with their total spending, average order value, and the number of orders they have placed, considering only customers who have made at least 5 purchases and have a loyalty tier level of 'Gold' or higher. [SEP] transactions_and_payments""}",1
"{""Get the list of customers who have earned the most loyalty points in the last year, along with their total spending, average order value, and the number of orders they have placed, considering only customers who have made at least 5 purchases and have a loyalty tier level of 'Gold' or higher. [SEP] cart""}",0
"{""Get the list of customers who have earned the most loyalty points in the last year, along with their total spending, average order value, and the number of orders they have placed, considering only customers who have made at least 5 purchases and have a loyalty tier level of 'Gold' or higher. [SEP] shipping""}",0
"{""Get the list of customers who have earned the most loyalty points in the last year, along with their total spending, average order value, and the number of orders they have placed, considering only customers who have made at least 5 purchases and have a loyalty tier level of 'Gold' or higher. [SEP] campaigns""}",0
"{""Get the list of customers who have earned the most loyalty points in the last year, along with their total spending, average order value, and the number of orders they have placed, considering only customers who have made at least 5 purchases and have a loyalty tier level of 'Gold' or higher. [SEP] customerInfo""}",1
"{""Get the list of customers who have earned the most loyalty points in the last year, along with their total spending, average order value, and the number of orders they have placed, considering only customers who have made at least 5 purchases and have a loyalty tier level of 'Gold' or higher. [SEP] events""}",0
"{'Find the number of orders that have been cancelled or returned, along with the total amount of discounts applied to these orders, and the average review rating for these orders. Include only orders made by customers who have also completed a survey. Group the results by the customer ID. [SEP] orders'}",1
"{'Find the number of orders that have been cancelled or returned, along with the total amount of discounts applied to these orders, and the average review rating for these orders. Include only orders made by customers who have also completed a survey. Group the results by the customer ID. [SEP] product_reviews_and_ratings'}",1
"{'Find the number of orders that have been cancelled or returned, along with the total amount of discounts applied to these orders, and the average review rating for these orders. Include only orders made by customers who have also completed a survey. Group the results by the customer ID. [SEP] shipping'}",0
"{'Find the number of orders that have been cancelled or returned, along with the total amount of discounts applied to these orders, and the average review rating for these orders. Include only orders made by customers who have also completed a survey. Group the results by the customer ID. [SEP] order_items'}",0
"{'Find the number of orders that have been cancelled or returned, along with the total amount of discounts applied to these orders, and the average review rating for these orders. Include only orders made by customers who have also completed a survey. Group the results by the customer ID. [SEP] refunds_returns'}",0
"{'Find the number of orders that have been cancelled or returned, along with the total amount of discounts applied to these orders, and the average review rating for these orders. Include only orders made by customers who have also completed a survey. Group the results by the customer ID. [SEP] cart'}",0
"{'Find the number of orders that have been cancelled or returned, along with the total amount of discounts applied to these orders, and the average review rating for these orders. Include only orders made by customers who have also completed a survey. Group the results by the customer ID. [SEP] events'}",1
"{'Find the number of orders that have been cancelled or returned, along with the total amount of discounts applied to these orders, and the average review rating for these orders. Include only orders made by customers who have also completed a survey. Group the results by the customer ID. [SEP] customerInfo'}",1
"{'Retrieve detailed product information for all items that have been part of orders shipped after January 1, 2023, with a promotional discount greater than 20%, and which have a shipping status indicating they are delivered, grouping the results by product category and listing the count of such products in each category. [SEP] shipping'}",1
"{'Retrieve detailed product information for all items that have been part of orders shipped after January 1, 2023, with a promotional discount greater than 20%, and which have a shipping status indicating they are delivered, grouping the results by product category and listing the count of such products in each category. [SEP] products'}",1
"{'Retrieve detailed product information for all items that have been part of orders shipped after January 1, 2023, with a promotional discount greater than 20%, and which have a shipping status indicating they are delivered, grouping the results by product category and listing the count of such products in each category. [SEP] inventory'}",0
"{'Retrieve detailed product information for all items that have been part of orders shipped after January 1, 2023, with a promotional discount greater than 20%, and which have a shipping status indicating they are delivered, grouping the results by product category and listing the count of such products in each category. [SEP] cart'}",0
"{'Retrieve detailed product information for all items that have been part of orders shipped after January 1, 2023, with a promotional discount greater than 20%, and which have a shipping status indicating they are delivered, grouping the results by product category and listing the count of such products in each category. [SEP] orders'}",1
"{'Retrieve detailed product information for all items that have been part of orders shipped after January 1, 2023, with a promotional discount greater than 20%, and which have a shipping status indicating they are delivered, grouping the results by product category and listing the count of such products in each category. [SEP] order_items'}",1
"{'Retrieve detailed product information for all items that have been part of orders shipped after January 1, 2023, with a promotional discount greater than 20%, and which have a shipping status indicating they are delivered, grouping the results by product category and listing the count of such products in each category. [SEP] suppliers'}",0
"{'Retrieve detailed product information for all items that have been part of orders shipped after January 1, 2023, with a promotional discount greater than 20%, and which have a shipping status indicating they are delivered, grouping the results by product category and listing the count of such products in each category. [SEP] product_reviews_and_ratings'}",0
"{""Find the average refund amount for all orders that have been fully refunded and have a status of 'approved' in the refunds_returns table. [SEP] refunds_returns""}",1
"{""Find the average refund amount for all orders that have been fully refunded and have a status of 'approved' in the refunds_returns table. [SEP] shipping""}",0
"{""Find the average refund amount for all orders that have been fully refunded and have a status of 'approved' in the refunds_returns table. [SEP] order_items""}",0
"{""Find the average refund amount for all orders that have been fully refunded and have a status of 'approved' in the refunds_returns table. [SEP] orders""}",1
{'What are the order ids of the orders where the tax amount is more than 100 and the item status is delivered in the order items [SEP] order_items'},1
{'What are the order ids of the orders where the tax amount is more than 100 and the item status is delivered in the order items [SEP] shipping'},0
{'What are the order ids of the orders where the tax amount is more than 100 and the item status is delivered in the order items [SEP] orders'},1
{'What are the order ids of the orders where the tax amount is more than 100 and the item status is delivered in the order items [SEP] transactions_and_payments'},0
{'What is the total discount amount redeemed by customers who have a lifetime loyalty points earned greater than 1000 and have an anniversary reward voucher status of True? [SEP] customers_loyalty_program'},1
{'What is the total discount amount redeemed by customers who have a lifetime loyalty points earned greater than 1000 and have an anniversary reward voucher status of True? [SEP] transactions_and_payments'},0
{'What is the total discount amount redeemed by customers who have a lifetime loyalty points earned greater than 1000 and have an anniversary reward voucher status of True? [SEP] campaigns'},0
{'What is the total discount amount redeemed by customers who have a lifetime loyalty points earned greater than 1000 and have an anniversary reward voucher status of True? [SEP] customerInfo'},1
"{'What is the name and phone number of each customer who has placed an order with a total amount greater than 100, along with the order date and total amount? [SEP] orders'}",1
"{'What is the name and phone number of each customer who has placed an order with a total amount greater than 100, along with the order date and total amount? [SEP] shipping'}",0
"{'What is the name and phone number of each customer who has placed an order with a total amount greater than 100, along with the order date and total amount? [SEP] transactions_and_payments'}",0
"{'What is the name and phone number of each customer who has placed an order with a total amount greater than 100, along with the order date and total amount? [SEP] customerInfo'}",1
"{'Get the list of customer names, loyalty program tier levels, and total amount spent by customers who have participated in exclusive beta testing and have made orders with a total amount greater than 100 [SEP] customers_loyalty_program'}",1
"{'Get the list of customer names, loyalty program tier levels, and total amount spent by customers who have participated in exclusive beta testing and have made orders with a total amount greater than 100 [SEP] transactions_and_payments'}",1
"{'Get the list of customer names, loyalty program tier levels, and total amount spent by customers who have participated in exclusive beta testing and have made orders with a total amount greater than 100 [SEP] campaigns'}",0
"{'Get the list of customer names, loyalty program tier levels, and total amount spent by customers who have participated in exclusive beta testing and have made orders with a total amount greater than 100 [SEP] orders'}",1
"{'Get the list of customer names, loyalty program tier levels, and total amount spent by customers who have participated in exclusive beta testing and have made orders with a total amount greater than 100 [SEP] customerInfo'}",1
"{'Get the list of customer names, loyalty program tier levels, and total amount spent by customers who have participated in exclusive beta testing and have made orders with a total amount greater than 100 [SEP] events'}",0
"{'Get the list of customer names, loyalty program tier levels, and total amount spent by customers who have participated in exclusive beta testing and have made orders with a total amount greater than 100 [SEP] suppliers'}",0
"{'Get the list of customer names, loyalty program tier levels, and total amount spent by customers who have participated in exclusive beta testing and have made orders with a total amount greater than 100 [SEP] shipping'}",0
{'List the product identifiers and review submission dates of reviews with more than 10 helpful votes. [SEP] product_reviews_and_ratings'},1
{'List the product identifiers and review submission dates of reviews with more than 10 helpful votes. [SEP] products'},1
{'List the product identifiers and review submission dates of reviews with more than 10 helpful votes. [SEP] suppliers'},0
{'List the product identifiers and review submission dates of reviews with more than 10 helpful votes. [SEP] inventory'},0
"{""What are the total impressions and clicks for each campaign name where the campaign has a start date after '2020-01-01' and there is at least one order item with a matching product id in the inventory table? [SEP] campaigns""}",1
"{""What are the total impressions and clicks for each campaign name where the campaign has a start date after '2020-01-01' and there is at least one order item with a matching product id in the inventory table? [SEP] events""}",0
"{""What are the total impressions and clicks for each campaign name where the campaign has a start date after '2020-01-01' and there is at least one order item with a matching product id in the inventory table? [SEP] order_items""}",1
"{""What are the total impressions and clicks for each campaign name where the campaign has a start date after '2020-01-01' and there is at least one order item with a matching product id in the inventory table? [SEP] inventory""}",1
"{""What are the total impressions and clicks for each campaign name where the campaign has a start date after '2020-01-01' and there is at least one order item with a matching product id in the inventory table? [SEP] cart""}",0
"{""What are the total impressions and clicks for each campaign name where the campaign has a start date after '2020-01-01' and there is at least one order item with a matching product id in the inventory table? [SEP] products""}",0
"{""What are the total impressions and clicks for each campaign name where the campaign has a start date after '2020-01-01' and there is at least one order item with a matching product id in the inventory table? [SEP] orders""}",1
"{""What are the total impressions and clicks for each campaign name where the campaign has a start date after '2020-01-01' and there is at least one order item with a matching product id in the inventory table? [SEP] shipping""}",0
{'Get the first name and last name of customers who have at least one item in their wishlist [SEP] wishlist'},1
{'Get the first name and last name of customers who have at least one item in their wishlist [SEP] shipping'},0
{'Get the first name and last name of customers who have at least one item in their wishlist [SEP] customers_loyalty_program'},0
{'Get the first name and last name of customers who have at least one item in their wishlist [SEP] customerInfo'},1
{'What is the average amount spent per order by customers who have more than 100 loyalty points? [SEP] customers_loyalty_program'},1
{'What is the average amount spent per order by customers who have more than 100 loyalty points? [SEP] orders'},1
{'What is the average amount spent per order by customers who have more than 100 loyalty points? [SEP] transactions_and_payments'},1
{'What is the average amount spent per order by customers who have more than 100 loyalty points? [SEP] cart'},0
{'What is the average amount spent per order by customers who have more than 100 loyalty points? [SEP] shipping'},0
{'What is the average amount spent per order by customers who have more than 100 loyalty points? [SEP] order_items'},0
{'What is the average amount spent per order by customers who have more than 100 loyalty points? [SEP] campaigns'},0
{'What is the average amount spent per order by customers who have more than 100 loyalty points? [SEP] customerInfo'},1
"{""List all reviews where the review's star rating is above 4 and the review is flagged as inappropriate, showing the review text, product identifier, and customer identifier. [SEP] product_reviews_and_ratings""}",1
"{""List all reviews where the review's star rating is above 4 and the review is flagged as inappropriate, showing the review text, product identifier, and customer identifier. [SEP] products""}",1
"{""List all reviews where the review's star rating is above 4 and the review is flagged as inappropriate, showing the review text, product identifier, and customer identifier. [SEP] shipping""}",0
"{""List all reviews where the review's star rating is above 4 and the review is flagged as inappropriate, showing the review text, product identifier, and customer identifier. [SEP] inventory""}",0
"{""List all reviews where the review's star rating is above 4 and the review is flagged as inappropriate, showing the review text, product identifier, and customer identifier. [SEP] wishlist""}",0
"{""List all reviews where the review's star rating is above 4 and the review is flagged as inappropriate, showing the review text, product identifier, and customer identifier. [SEP] customerInfo""}",1
{'Select all shipping information for orders shipped in the last 30 days. [SEP] shipping'},1
{'Select all shipping information for orders shipped in the last 30 days. [SEP] orders'},1
{'Select all shipping information for orders shipped in the last 30 days. [SEP] transactions_and_payments'},0
{'Select all shipping information for orders shipped in the last 30 days. [SEP] inventory'},0
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] shipping'}",1
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] inventory'}",1
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] transactions_and_payments'}",1
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] orders'}",1
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] cart'}",0
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] order_items'}",0
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] products'}",1
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] refunds_returns'}",0
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] product_reviews_and_ratings'}",0
"{'Find all transactions made by customers who have purchased a product that is currently in stock and has a low inventory turnover rate, and also show the corresponding shipping details for those transactions, including the estimated delivery date and shipping cost. [SEP] suppliers'}",0
{'Which events have been triggered by customers who have placed an order with a total amount greater than $100 and what is the average time spent by these customers during the events? [SEP] events'},1
{'Which events have been triggered by customers who have placed an order with a total amount greater than $100 and what is the average time spent by these customers during the events? [SEP] transactions_and_payments'},0
{'Which events have been triggered by customers who have placed an order with a total amount greater than $100 and what is the average time spent by these customers during the events? [SEP] cart'},0
{'Which events have been triggered by customers who have placed an order with a total amount greater than $100 and what is the average time spent by these customers during the events? [SEP] orders'},1
{'Which events have been triggered by customers who have placed an order with a total amount greater than $100 and what is the average time spent by these customers during the events? [SEP] shipping'},0
{'Which events have been triggered by customers who have placed an order with a total amount greater than $100 and what is the average time spent by these customers during the events? [SEP] customerInfo'},1
"{'Find the average conversion rate and ROI of all campaigns that had a positive review sentiment score (greater than 0.5) for at least one of their associated products. Also, include the campaign name and status in the results. [SEP] campaigns'}",1
"{'Find the average conversion rate and ROI of all campaigns that had a positive review sentiment score (greater than 0.5) for at least one of their associated products. Also, include the campaign name and status in the results. [SEP] product_reviews_and_ratings'}",1
"{'Find the average conversion rate and ROI of all campaigns that had a positive review sentiment score (greater than 0.5) for at least one of their associated products. Also, include the campaign name and status in the results. [SEP] customers_loyalty_program'}",0
"{'Find the average conversion rate and ROI of all campaigns that had a positive review sentiment score (greater than 0.5) for at least one of their associated products. Also, include the campaign name and status in the results. [SEP] cart'}",0
"{'Find the average conversion rate and ROI of all campaigns that had a positive review sentiment score (greater than 0.5) for at least one of their associated products. Also, include the campaign name and status in the results. [SEP] orders'}",0
"{'Find the average conversion rate and ROI of all campaigns that had a positive review sentiment score (greater than 0.5) for at least one of their associated products. Also, include the campaign name and status in the results. [SEP] products'}",1
"{'Find the total revenue generated by transactions for premium customers between January 1, 2023, and December 31, 2023. [SEP] customers_loyalty_program'}",0
"{'Find the total revenue generated by transactions for premium customers between January 1, 2023, and December 31, 2023. [SEP] transactions_and_payments'}",1
"{'Find the total revenue generated by transactions for premium customers between January 1, 2023, and December 31, 2023. [SEP] campaigns'}",0
"{'Find the total revenue generated by transactions for premium customers between January 1, 2023, and December 31, 2023. [SEP] cart'}",0
"{'Find the total revenue generated by transactions for premium customers between January 1, 2023, and December 31, 2023. [SEP] events'}",0
"{'Find the total revenue generated by transactions for premium customers between January 1, 2023, and December 31, 2023. [SEP] customerInfo'}",1
"{'Find the total revenue generated by transactions for premium customers between January 1, 2023, and December 31, 2023. [SEP] orders'}",1
"{'Find the total revenue generated by transactions for premium customers between January 1, 2023, and December 31, 2023. [SEP] order_items'}",1
{'What is the total revenue generated across all campaigns? [SEP] campaigns'},1
{'What is the total revenue generated across all campaigns? [SEP] events'},0
"{""Find all the orders whose shipment status is not shipped and their respective customers' total wishlist value exceeds 1000, for each customer display their name, order id, order date, and total wishlist value. [SEP] shipping""}",1
"{""Find all the orders whose shipment status is not shipped and their respective customers' total wishlist value exceeds 1000, for each customer display their name, order id, order date, and total wishlist value. [SEP] orders""}",1
"{""Find all the orders whose shipment status is not shipped and their respective customers' total wishlist value exceeds 1000, for each customer display their name, order id, order date, and total wishlist value. [SEP] order_items""}",0
"{""Find all the orders whose shipment status is not shipped and their respective customers' total wishlist value exceeds 1000, for each customer display their name, order id, order date, and total wishlist value. [SEP] cart""}",0
"{""Find all the orders whose shipment status is not shipped and their respective customers' total wishlist value exceeds 1000, for each customer display their name, order id, order date, and total wishlist value. [SEP] wishlist""}",1
"{""Find all the orders whose shipment status is not shipped and their respective customers' total wishlist value exceeds 1000, for each customer display their name, order id, order date, and total wishlist value. [SEP] transactions_and_payments""}",0
"{""Find all the orders whose shipment status is not shipped and their respective customers' total wishlist value exceeds 1000, for each customer display their name, order id, order date, and total wishlist value. [SEP] refunds_returns""}",0
"{""Find all the orders whose shipment status is not shipped and their respective customers' total wishlist value exceeds 1000, for each customer display their name, order id, order date, and total wishlist value. [SEP] customerInfo""}",1
{'Get the total number of orders and total spent for customers who have a newsletter subscription [SEP] orders'},1
{'Get the total number of orders and total spent for customers who have a newsletter subscription [SEP] shipping'},0
{'Get the total number of orders and total spent for customers who have a newsletter subscription [SEP] customers_loyalty_program'},0
{'Get the total number of orders and total spent for customers who have a newsletter subscription [SEP] customerInfo'},1
{'Get the total number of orders for customers who have more than 100 loyalty points. [SEP] customers_loyalty_program'},1
{'Get the total number of orders for customers who have more than 100 loyalty points. [SEP] transactions_and_payments'},0
{'Get the total number of orders for customers who have more than 100 loyalty points. [SEP] orders'},1
{'Get the total number of orders for customers who have more than 100 loyalty points. [SEP] shipping'},0
{'Get the total number of orders for customers who have more than 100 loyalty points. [SEP] cart'},0
{'Get the total number of orders for customers who have more than 100 loyalty points. [SEP] customerInfo'},1
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] customers_loyalty_program'},1
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] campaigns'},0
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] cart'},0
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] transactions_and_payments'},1
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] shipping'},0
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] orders'},1
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] product_reviews_and_ratings'},0
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] suppliers'},0
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] products'},1
{'Find the total accumulated loyalty points for customers who have participated in exclusive beta testing and have ordered products with a promotional discount greater than 10%. [SEP] customerInfo'},1
{'What are the names of all the products that have a standard retail price greater than $100? [SEP] products'},1
{'What are the names of all the products that have a standard retail price greater than $100? [SEP] order_items'},0
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] wishlist""}",1
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] order_items""}",1
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] shipping""}",0
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] cart""}",0
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] orders""}",1
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] events""}",0
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] refunds_returns""}",0
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] products""}",1
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] suppliers""}",0
"{""Find the total number of wishlist items for all customers who have  purchased a product with the category 'Fashion', along with the number of order items for each customer. [SEP] customerInfo""}",1
"{'Find all products that have a higher standard retail price and are also perishable, along with their corresponding inventory quantities and last restock dates. [SEP] inventory'}",1
"{'Find all products that have a higher standard retail price and are also perishable, along with their corresponding inventory quantities and last restock dates. [SEP] products'}",1
"{'Find all products that have a higher standard retail price and are also perishable, along with their corresponding inventory quantities and last restock dates. [SEP] order_items'}",0
"{'Find all products that have a higher standard retail price and are also perishable, along with their corresponding inventory quantities and last restock dates. [SEP] cart'}",0
{'Find the average star rating of reviews for each customer who has submitted more than 5 reviews. [SEP] product_reviews_and_ratings'},1
{'Find the average star rating of reviews for each customer who has submitted more than 5 reviews. [SEP] customers_loyalty_program'},0
{'Find the average star rating of reviews for each customer who has submitted more than 5 reviews. [SEP] cart'},0
{'Find the average star rating of reviews for each customer who has submitted more than 5 reviews. [SEP] customerInfo'},1
"{'Find all reviews with a rating of 5 and a verification status of true, along with the corresponding product identifier and review submission date. [SEP] product_reviews_and_ratings'}",1
"{'Find all reviews with a rating of 5 and a verification status of true, along with the corresponding product identifier and review submission date. [SEP] products'}",1
"{'Find all reviews with a rating of 5 and a verification status of true, along with the corresponding product identifier and review submission date. [SEP] suppliers'}",0
"{'Find all reviews with a rating of 5 and a verification status of true, along with the corresponding product identifier and review submission date. [SEP] shipping'}",0
"{""Find the total amount of all orders where the order status is 'delivered' and the customer has clicked on a push notification. [SEP] shipping""}",0
"{""Find the total amount of all orders where the order status is 'delivered' and the customer has clicked on a push notification. [SEP] orders""}",1
"{""Find the total amount of all orders where the order status is 'delivered' and the customer has clicked on a push notification. [SEP] transactions_and_payments""}",0
"{""Find the total amount of all orders where the order status is 'delivered' and the customer has clicked on a push notification. [SEP] events""}",1
"{""What is the email address and preferred payment method of each customer who has placed an order with a payment status of 'paid'? [SEP] shipping""}",0
"{""What is the email address and preferred payment method of each customer who has placed an order with a payment status of 'paid'? [SEP] customerInfo""}",1
"{""What is the email address and preferred payment method of each customer who has placed an order with a payment status of 'paid'? [SEP] orders""}",1
"{""What is the email address and preferred payment method of each customer who has placed an order with a payment status of 'paid'? [SEP] transactions_and_payments""}",1
"{""What is the email address and preferred payment method of each customer who has placed an order with a payment status of 'paid'? [SEP] suppliers""}",0
"{""What is the email address and preferred payment method of each customer who has placed an order with a payment status of 'paid'? [SEP] cart""}",0
"{""Retrieve the list of products that have been added to a user's wishlist more than 5 times and have a low stock status, including the product's name, the supplier's business name, and the last updated stock date. [SEP] inventory""}",1
"{""Retrieve the list of products that have been added to a user's wishlist more than 5 times and have a low stock status, including the product's name, the supplier's business name, and the last updated stock date. [SEP] wishlist""}",1
"{""Retrieve the list of products that have been added to a user's wishlist more than 5 times and have a low stock status, including the product's name, the supplier's business name, and the last updated stock date. [SEP] products""}",1
"{""Retrieve the list of products that have been added to a user's wishlist more than 5 times and have a low stock status, including the product's name, the supplier's business name, and the last updated stock date. [SEP] suppliers""}",1
"{""Retrieve the list of products that have been added to a user's wishlist more than 5 times and have a low stock status, including the product's name, the supplier's business name, and the last updated stock date. [SEP] cart""}",0
"{""Retrieve the list of products that have been added to a user's wishlist more than 5 times and have a low stock status, including the product's name, the supplier's business name, and the last updated stock date. [SEP] shipping""}",0
"{""Retrieve the list of products that have been added to a user's wishlist more than 5 times and have a low stock status, including the product's name, the supplier's business name, and the last updated stock date. [SEP] order_items""}",0
"{""Retrieve the list of products that have been added to a user's wishlist more than 5 times and have a low stock status, including the product's name, the supplier's business name, and the last updated stock date. [SEP] refunds_returns""}",0
{'What is the product name and the actual_spent of the campaigns for products with total_reach greater than 100? [SEP] campaigns'},1
{'What is the product name and the actual_spent of the campaigns for products with total_reach greater than 100? [SEP] products'},1
{'What is the product name and the actual_spent of the campaigns for products with total_reach greater than 100? [SEP] product_reviews_and_ratings'},0
{'What is the product name and the actual_spent of the campaigns for products with total_reach greater than 100? [SEP] cart'},0
{'What is the product name and the actual_spent of the campaigns for products with total_reach greater than 100? [SEP] inventory'},0
{'What is the product name and the actual_spent of the campaigns for products with total_reach greater than 100? [SEP] orders'},1
{'List all suppliers who have supplied more than 500 products and have an average supplier rating greater than 4.5. [SEP] suppliers'},1
{'List all suppliers who have supplied more than 500 products and have an average supplier rating greater than 4.5. [SEP] products'},1
{'List all suppliers who have supplied more than 500 products and have an average supplier rating greater than 4.5. [SEP] inventory'},0
{'List all suppliers who have supplied more than 500 products and have an average supplier rating greater than 4.5. [SEP] product_reviews_and_ratings'},0
{'What are the business names of suppliers from the USA? [SEP] suppliers'},1
{'What are the business names of suppliers from the USA? [SEP] products'},0
{'What are the business names of suppliers from the USA? [SEP] shipping'},0
{'What are the business names of suppliers from the USA? [SEP] inventory'},1
"{'Find all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with their first and last names and email addresses. [SEP] customers_loyalty_program'}",1
"{'Find all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with their first and last names and email addresses. [SEP] customerInfo'}",1
"{'Find all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with their first and last names and email addresses. [SEP] campaigns'}",0
"{'Find all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with their first and last names and email addresses. [SEP] suppliers'}",0
"{""Find the average quantity and total price of products in the cart for each product where the cart status is 'Active', and the recommended products are not null, and the wishlist flag is true, and the product id is in the wishlist. Group the result by product id and calculate the standard deviation of the total price for each group. [SEP] cart""}",1
"{""Find the average quantity and total price of products in the cart for each product where the cart status is 'Active', and the recommended products are not null, and the wishlist flag is true, and the product id is in the wishlist. Group the result by product id and calculate the standard deviation of the total price for each group. [SEP] order_items""}",0
"{""Find the average quantity and total price of products in the cart for each product where the cart status is 'Active', and the recommended products are not null, and the wishlist flag is true, and the product id is in the wishlist. Group the result by product id and calculate the standard deviation of the total price for each group. [SEP] wishlist""}",1
"{""Find the average quantity and total price of products in the cart for each product where the cart status is 'Active', and the recommended products are not null, and the wishlist flag is true, and the product id is in the wishlist. Group the result by product id and calculate the standard deviation of the total price for each group. [SEP] inventory""}",0
"{""Find the average quantity and total price of products in the cart for each product where the cart status is 'Active', and the recommended products are not null, and the wishlist flag is true, and the product id is in the wishlist. Group the result by product id and calculate the standard deviation of the total price for each group. [SEP] products""}",1
"{""Find the average quantity and total price of products in the cart for each product where the cart status is 'Active', and the recommended products are not null, and the wishlist flag is true, and the product id is in the wishlist. Group the result by product id and calculate the standard deviation of the total price for each group. [SEP] product_reviews_and_ratings""}",0
{'Find the average time spent by customers on the website who have made a purchase and have also completed a survey. [SEP] cart'},0
{'Find the average time spent by customers on the website who have made a purchase and have also completed a survey. [SEP] campaigns'},0
{'Find the average time spent by customers on the website who have made a purchase and have also completed a survey. [SEP] product_reviews_and_ratings'},0
{'Find the average time spent by customers on the website who have made a purchase and have also completed a survey. [SEP] events'},1
{'Find the average time spent by customers on the website who have made a purchase and have also completed a survey. [SEP] orders'},1
{'Find the average time spent by customers on the website who have made a purchase and have also completed a survey. [SEP] customerInfo'},1
{'Find the average review rating and the sum of cart value for each event type. [SEP] events'},1
